product_id,brand,category,subcategory,sport_type,gender_target,price,discount,stock_status,size,color,material,weight,cushioning_level,arch_support,breathability,waterproof,seasonality,avg_rating,review_count,sales_rank,product_description
NK13074594,Jordan,apparel,hats,basketball,women,31.69,0.0,in_stock,one-size,white,polyester,55,1,medium,2,False,winter,4.86,10,6607,"Jordan Jumpman Heritage86 - Washed Cap. Women's hats in white. Weather-shielding polyester build, winter wear."
NK13074740,Jordan,apparel,hats,basketball,women,31.69,0.0,in_stock,one-size,black,cotton,52,1,medium,3,False,summer,4.59,7,7757,"Jordan Jumpman Heritage86 - Washed Cap. Women's hats in black. Moderately breathable cotton build, summer wear."
NK13074742,Jordan,apparel,hats,basketball,women,31.69,0.0,in_stock,one-size,red,synthetic,43,1,medium,2,False,all-season,4.63,25,4668,"Jordan Jumpman Heritage86 - Washed Cap. Women's hats in red. Weather-shielding synthetic build, all-season wear."
NK14038327,Nike,accessory,bags-and-backpacks,lifestyle,women,69.79,0.0,in_stock,one-size,brown,cotton,589,1,medium,2,False,all-season,4.21,19,6384,"Nike Sportswear Essentials - Tote Bag (26L). Women's bags and backpacks in brown. Weather-shielding cotton build, all-season wear."
NK13920555,Nike,accessory,bags-and-backpacks,lifestyle,women,69.79,0.0,in_stock,one-size,black,polyester,779,1,medium,3,False,all-season,4.72,13,6526,"Nike Sportswear Essentials - Tote Bag (26L). Women's bags and backpacks in black. Moderately breathable polyester build, all-season wear."
NK13646180,Nike,apparel,hats,skateboarding,women,29.15,0.0,low_stock,one-size,black,cotton,273,1,medium,2,False,winter,4.37,137,1806,"Nike SB - Reversible Skate Beanie. Women's hats in black. Weather-shielding cotton build, winter wear."
NK11859763,Nike,apparel,hats,lifestyle,women,25.34,0.0,in_stock,one-size,black,polyester,49,1,medium,2,False,summer,4.63,23,4798,"Nike Sportswear Heritage86 Futura Washed - Hat. Women's hats in black. Weather-shielding polyester build, summer wear."
NK13333218,Nike,apparel,hats,lifestyle,women,25.34,0.0,in_stock,one-size,multi,polyester,47,1,medium,4,False,all-season,4.02,3,9427,"Nike Sportswear Heritage86 Futura Washed - Hat. Women's hats in multi. Breathable polyester build, all-season wear."
NK12846461,Nike,apparel,hats,lifestyle,women,25.34,0.0,out_of_stock,one-size,beige,cotton,55,1,medium,3,False,all-season,4.11,9,7823,"Nike Sportswear Heritage86 Futura Washed - Hat. Women's hats in beige. Moderately breathable cotton build, all-season wear."
NK11859764,Nike,apparel,hats,lifestyle,women,25.34,0.0,in_stock,one-size,white,cotton,52,1,medium,4,False,all-season,4.17,30,4853,"Nike Sportswear Heritage86 Futura Washed - Hat. Women's hats in white. Breathable cotton build, all-season wear."
NK13010348,Nike,accessory,clothing,running,women,21.53,0.0,out_of_stock,one-size,blue,synthetic,411,1,medium,3,False,all-season,4.95,55,2543,"Nike 473ml (approx.) TR HyperCharge Straw - Water Bottle. Women's clothing in blue. Moderately breathable synthetic build, all-season wear."
NK12885839,Nike,accessory,clothing,running,women,21.53,0.0,in_stock,one-size,multi,synthetic,466,1,medium,4,False,all-season,4.72,6,7755,"Nike 473ml (approx.) TR HyperCharge Straw - Water Bottle. Women's clothing in multi. Breathable synthetic build, all-season wear."
NK13906204,Nike,accessory,clothing,training,women,18.99,0.0,in_stock,M,multi,polyester,429,1,medium,4,False,all-season,3.97,6,8609,"Nike Gym - Women's Printed Training Gloves. Women's clothing in multi. Breathable polyester build, all-season wear."
NK13979497,Nike,accessory,bags-and-backpacks,lifestyle,women,336.49,0.0,in_stock,one-size,black,synthetic,719,1,medium,2,False,all-season,4.66,43,4167,"Nike Air Hybrid 2 - Golf Bag. Women's bags and backpacks in black. Weather-shielding synthetic build, all-season wear."
NK14291376,Nike,accessory,clothing,training,women,24.07,0.0,low_stock,one-size,green,synthetic,488,1,medium,2,False,summer,4.03,25,5538,"Nike Nike - Lanyard Pouch. Women's clothing in green. Weather-shielding synthetic build, summer wear."
NK12894928,Nike,accessory,clothing,running,women,436.84,0.2,low_stock,one-size,navy,synthetic,482,1,medium,4,False,all-season,4.84,37,3800,"Nike Apple Watch Nike+ Series 3 (GPS + Cellular) 38mm Open Box - Running Watch. Women's clothing in navy. Breathable synthetic build, all-season wear."
NK12459896,Nike,accessory,clothing,running,women,228.56,0.4,out_of_stock,one-size,red,polyester,333,1,medium,2,False,all-season,4.23,9,7321,"Nike Apple Watch Nike+ Series 3 (GPS + Cellular) 38mm Open Box - Running Watch. Women's clothing in red. Weather-shielding polyester build, all-season wear."
NK13637336,Nike,accessory,clothing,tennis,women,20.26,0.0,out_of_stock,one-size,navy,polyester,80,1,medium,4,False,all-season,4.3,68,2858,"Nike NikeCourt Premier - Doublewide Wristbands. Women's clothing in navy. Breathable polyester build, all-season wear."
NK13833762,Jordan,apparel,bags-and-backpacks,basketball,women,43.12,0.0,out_of_stock,one-size,black,synthetic,474,1,medium,3,False,all-season,4.28,63,3222,"Jordan Jordan - Cross-Body Bag. Women's bags and backpacks in black. Moderately breathable synthetic build, all-season wear."
NK12847200,Nike,accessory,clothing,running,women,49.47,0.0,low_stock,L,black,polyester,384,1,medium,2,False,all-season,3.57,52,4626,"Nike Breaking2 - Running Sleeves. Women's clothing in black. Weather-shielding polyester build, all-season wear."
NK13913393,Nike,apparel,hats,lifestyle,women,35.5,0.0,in_stock,one-size,white,synthetic,58,1,medium,2,False,all-season,4.75,12,6404,"Nike AeroBill Classic99 - Printed Golf Hat. Women's hats in white. Weather-shielding synthetic build, all-season wear."
NK12477125,Nike,accessory,socks,training,women,15.18,0.0,in_stock,one-size,black,cotton,81,1,medium,2,False,all-season,4.27,52,920,"Nike Everyday Lightweight - Training Crew Socks (3 Pairs). Women's socks in black. Weather-shielding cotton build, all-season wear."
NK12477127,Nike,accessory,socks,training,women,15.18,0.0,low_stock,one-size,white,cotton,84,1,medium,3,False,all-season,4.62,78,638,"Nike Everyday Lightweight - Training Crew Socks (3 Pairs). Women's socks in white. Moderately breathable cotton build, all-season wear."
NK13920568,Nike,accessory,bags-and-backpacks,football,women,25.34,0.0,in_stock,one-size,black,cotton,726,1,medium,2,False,winter,3.35,2,9905,"Nike Paris Saint-Germain - Gymsack (13L). Women's bags and backpacks in black. Weather-shielding cotton build, winter wear."
NK14043071,Nike,accessory,socks,training,women,15.18,0.0,low_stock,one-size,multi,rubber,63,1,medium,2,False,all-season,4.61,13,6107,"Nike Everyday - Training Ankle Socks. Women's socks in multi. Weather-shielding rubber build, all-season wear."
NK13797888,Nike,accessory,bags-and-backpacks,outdoor,women,57.09,0.0,in_stock,one-size,multi,synthetic,729,1,medium,4,True,winter,3.88,71,3561,"Nike ACG Karst - Small Items Bag (3L). Women's bags and backpacks in multi. Breathable synthetic build, waterproof, winter wear."
NK13352542,Nike,accessory,bags-and-backpacks,outdoor,women,57.09,0.0,out_of_stock,one-size,black,cotton,690,1,medium,2,True,all-season,3.46,7,9154,"Nike ACG Karst - Small Items Bag (3L). Women's bags and backpacks in black. Weather-shielding cotton build, waterproof, all-season wear."
NK14043069,Nike,accessory,socks,training,women,15.18,0.0,in_stock,one-size,white,rubber,72,1,medium,3,False,all-season,4.74,251,1011,"Nike Everyday - Training Ankle Socks. Women's socks in white. Moderately breathable rubber build, all-season wear."
NK13798331,Nike,accessory,socks,training,women,15.18,0.0,in_stock,one-size,black,rubber,90,1,medium,2,False,all-season,4.63,4,8429,"Nike Everyday - Training Ankle Socks. Women's socks in black. Weather-shielding rubber build, all-season wear."
NK12915100,Nike,apparel,hats,lifestyle,women,22.8,0.0,in_stock,one-size,black,cotton,36,1,medium,2,False,all-season,4.02,6,8599,"Nike FFF Heritage86 - Hat. Women's hats in black. Weather-shielding cotton build, all-season wear."
NK13912704,Nike,apparel,hats,lifestyle,women,29.15,0.0,in_stock,S,green,polyester,43,1,medium,3,False,all-season,4.2,8,7989,"Nike Sportswear - Bucket Hat. Women's hats in green. Moderately breathable polyester build, all-season wear."
NK13823071,Nike,apparel,hats,lifestyle,women,29.15,0.0,in_stock,L,multi,polyester,55,1,medium,2,False,all-season,4.52,46,3450,"Nike Sportswear - Bucket Hat. Women's hats in multi. Weather-shielding polyester build, all-season wear."
NK12741794,Nike,apparel,hats,lifestyle,women,29.15,0.0,in_stock,S,black,synthetic,52,1,medium,4,False,all-season,4.34,13,6779,"Nike Sportswear - Bucket Hat. Women's hats in black. Breathable synthetic build, all-season wear."
NK12741795,Nike,apparel,hats,lifestyle,women,29.15,0.0,in_stock,L,white,synthetic,44,1,medium,4,False,all-season,4.54,4,8715,"Nike Sportswear - Bucket Hat. Women's hats in white. Breathable synthetic build, all-season wear."
NK12875210,Nike,accessory,bags-and-backpacks,football,women,16.45,0.0,in_stock,one-size,orange,synthetic,595,1,medium,4,False,all-season,4.53,44,3365,"Nike Netherlands Stadium - Football Gymsack. Women's bags and backpacks in orange. Breathable synthetic build, all-season wear."
NK12117867,Nike,accessory,bags-and-backpacks,football,women,38.04,0.0,in_stock,one-size,red,polyester,638,1,medium,3,False,summer,4.66,30,4235,"Nike Academy Team Hardcase - Football Duffel Bag (Medium). Women's bags and backpacks in red. Moderately breathable polyester build, summer wear."
NK14139089,Nike,accessory,socks,lifestyle,women,15.18,0.0,in_stock,one-size,multi,cotton,79,1,medium,2,False,all-season,4.14,8,7859,"Nike Everyday Essentials - Crew Socks. Women's socks in multi. Weather-shielding cotton build, all-season wear."
NK13996489,Nike,accessory,clothing,training,women,16.45,0.0,low_stock,one-size,black,cotton,72,1,medium,4,True,all-season,4.64,221,1133,"Nike NOCTA - Wristbands (2-Pack). Women's clothing in black. Breathable cotton build, waterproof, all-season wear."
NK14024904,Nike,apparel,hats,training,women,31.69,0.0,in_stock,one-size,multi,synthetic,47,1,medium,4,False,all-season,4.86,57,2681,"Nike Air Classic99 - Cap. Women's hats in multi. Breathable synthetic build, all-season wear."
NK14139092,Nike,accessory,socks,lifestyle,women,15.18,0.0,in_stock,one-size,multi,cotton,77,1,medium,2,False,all-season,4.43,46,3373,"Nike Everyday Essentials - Crew Socks. Women's socks in multi. Weather-shielding cotton build, all-season wear."
NK14037660,Nike,accessory,clothing,football,women,145.99,0.0,in_stock,one-size,blue,polyester,409,1,medium,3,False,summer,4.29,10,7943,"Nike Phantom Elite Goalkeeper - Football Gloves. Women's clothing in blue. Moderately breathable polyester build, summer wear."
NK13920851,Nike,accessory,bags-and-backpacks,lifestyle,women,22.8,0.0,out_of_stock,one-size,blue,polyester,625,1,medium,4,False,summer,4.78,5,8034,"Nike Heritage - Waistpack (3L). Women's bags and backpacks in blue. Breathable polyester build, summer wear."
NK13798124,Nike,accessory,bags-and-backpacks,lifestyle,women,22.8,0.0,in_stock,one-size,multi,polyester,569,1,medium,4,False,all-season,4.36,150,1657,"Nike Heritage - Waistpack (3L). Women's bags and backpacks in multi. Breathable polyester build, all-season wear."
NK14175376,Nike,accessory,clothing,yoga,women,126.94,0.0,in_stock,one-size,black,polyester,425,1,medium,2,False,all-season,4.79,6,8215,"Nike Mastery - Printed Yoga Mat. Women's clothing in black. Weather-shielding polyester build, all-season wear."
NK13996495,Nike,accessory,hats,training,women,22.8,0.0,in_stock,one-size,black,polyester,76,1,medium,3,False,all-season,4.71,44,3228,"Nike NOCTA - Headband. Women's hats in black. Moderately breathable polyester build, all-season wear."
NK13792568,Nike,apparel,hats,lifestyle,women,41.85,0.0,in_stock,L,multi,polyester,42,1,medium,2,False,all-season,4.68,75,2454,"Nike Nike - Bucket Hat. Women's hats in multi. Weather-shielding polyester build, all-season wear."
NK13459781,Nike,apparel,hats,lifestyle,women,41.85,0.0,in_stock,L,multi,synthetic,49,1,medium,4,False,all-season,4.17,3,9405,"Nike Nike - Bucket Hat. Women's hats in multi. Breathable synthetic build, all-season wear."
NK13459770,Nike,apparel,hats,running,women,41.85,0.0,in_stock,S,multi,polyester,54,1,medium,4,False,summer,4.76,16,5731,"Nike Nike - Bucket Hat. Women's hats in multi. Breathable polyester build, summer wear."
NK13459782,Nike,apparel,hats,lifestyle,women,41.85,0.0,in_stock,S,black,polyester,48,1,medium,4,False,all-season,3.91,6,8865,"Nike Nike - Bucket Hat. Women's hats in black. Breathable polyester build, all-season wear."
NK14039944,Nike,accessory,bags-and-backpacks,lifestyle,women,31.69,0.0,in_stock,one-size,grey,leather,694,1,medium,2,False,winter,3.82,35,5079,"Nike Premium - Cross-Body Bag (4L). Women's bags and backpacks in grey. Weather-shielding leather build, winter wear."
NK14062427,Nike,accessory,socks,running,women,21.53,0.0,low_stock,one-size,multi,cotton,86,1,medium,3,False,winter,4.71,7,7458,"Nike Everyday Plus Cushioned - Crew Socks (2 Pairs). Women's socks in multi. Moderately breathable cotton build, winter wear."
NK10037829,Nike,accessory,clothing,football,women,8.83,0.0,in_stock,one-size,navy,synthetic,425,1,medium,3,True,all-season,4.2,7,7874,"Nike Guard Stay 2 - Football Sleeve. Women's clothing in navy. Moderately breathable synthetic build, waterproof, all-season wear."
NK10037827,Nike,accessory,clothing,football,women,8.83,0.0,low_stock,one-size,black,polyester,471,1,medium,4,False,all-season,4.29,4,8677,"Nike Guard Stay 2 - Football Sleeve. Women's clothing in black. Breathable polyester build, all-season wear."
NK10065784,Nike,accessory,clothing,football,women,8.83,0.0,low_stock,one-size,red,polyester,310,1,medium,3,True,all-season,4.32,19,5390,"Nike Guard Stay 2 - Football Sleeve. Women's clothing in red. Moderately breathable polyester build, waterproof, all-season wear."
NK10037830,Nike,accessory,clothing,football,women,8.83,0.0,in_stock,one-size,multi,polyester,391,1,medium,3,False,winter,3.77,2,9701,"Nike Guard Stay 2 - Football Sleeve. Women's clothing in multi. Moderately breathable polyester build, winter wear."
NK10037828,Nike,accessory,clothing,football,women,8.83,0.0,in_stock,one-size,white,polyester,371,1,medium,4,False,all-season,4.56,160,1338,"Nike Guard Stay 2 - Football Sleeve. Women's clothing in white. Breathable polyester build, all-season wear."
NK14067197,Nike,accessory,socks,football,women,21.53,0.0,in_stock,one-size,grey,rubber,90,1,medium,3,False,all-season,4.36,16,6132,"Nike F.C. Barcelona 2022/23 Stadium Third - Over-the-Calf Football Socks. Women's socks in grey. Moderately breathable rubber build, all-season wear."
NK13352565,Nike,accessory,bags-and-backpacks,running,women,38.04,0.0,in_stock,one-size,black,polyester,710,1,medium,2,False,summer,4.24,65,3168,"Nike Nike - Stash Duffel (21L). Women's bags and backpacks in black. Weather-shielding polyester build, summer wear."
NK14089471,Nike,accessory,hats,lifestyle,women,21.53,0.0,in_stock,one-size,white,cotton,66,1,medium,3,False,all-season,4.92,19,4758,"Nike Sport Circa 72 - Terry Headband. Women's hats in white. Moderately breathable cotton build, all-season wear."
NK12927072,Jordan,apparel,hats,basketball,women,38.04,0.0,in_stock,one-size,black,synthetic,42,1,medium,3,False,winter,4.07,32,4974,"Jordan Jumpman Classic99 Metal - Cap. Women's hats in black. Moderately breathable synthetic build, winter wear."
NK13679543,Nike,apparel,clothing,swimming,women,48.2,0.0,in_stock,XS,black,polyester,221,1,medium,2,False,summer,3.4,4,9676,"Nike Victory - Women's Swim Hijab. Women's clothing in black. Weather-shielding polyester build, summer wear."
NK14043494,Nike,accessory,clothing,football,women,25.34,0.0,in_stock,one-size,beige,polyester,443,1,medium,2,False,summer,4.9,44,3034,"Nike Futsal Maestro - Football. Women's clothing in beige. Weather-shielding polyester build, summer wear."
NK12561014,Nike,apparel,hats,running,women,29.15,0.0,in_stock,one-size,white,polyester,49,1,medium,4,False,all-season,4.34,4,8904,"Nike AeroBill Tailwind - Running Cap. Women's hats in white. Breathable polyester build, all-season wear."
NK12560969,Nike,apparel,hats,running,women,29.15,0.0,in_stock,one-size,black,cotton,45,1,medium,4,False,summer,4.51,133,1737,"Nike AeroBill Tailwind - Running Cap. Women's hats in black. Breathable cotton build, summer wear."
